Date,Committee,Hearing Title,Time,Link,Code
"Tuesday, April 16, 2013","Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies (Committee on Appropriations)",Department of Agriculture Budget,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100648,AP01
"Tuesday, April 16, 2013",Subcommittee on Water Resources and Environment (Committee on Transportation and Infrastructure),The Foundations for a New Water Resources Development Act.,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100598,PW02
"Tuesday, April 16, 2013",Committee on the Budget,The President s Fiscal Year 2014 Revenue and Economic Policy Proposals,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100689,BU00
"Tuesday, April 16, 2013","Subcommittee on Transportation, and Housing and Urban Development, and Related Agencies (Committee on Appropriations)",Department of Transportation Budget,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100642,AP20
"Tuesday, April 16, 2013",Subcommittee on Defense (Committee on Appropriations),Department of Defense Budget,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100644,AP02
"Tuesday, April 16, 2013",Subcommittee on Homeland Security (Committee on Appropriations),United States Coast Guard Budget,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100646,AP15
"Tuesday, April 16, 2013",Subcommittee on Higher Education and Workforce Training (Committee on Education and Labor),Keeping College Within Reach: The Role of Federal Student Aid Programs,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100665,ED13
"Tuesday, April 16, 2013","Subcommittee on Interior, Environment, and Related Agencies (Committee on Appropriations)",Public and Outside Witness,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100517,AP06
"Tuesday, April 16, 2013",Subcommittee on Energy and Power (Committee on Energy and Commerce),"Energy and Power Subcommittee Vote on H.R. 3, the Northern Route Approval Act",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100706,IF03
"Tuesday, April 16, 2013","Subcommittee on Africa, Global Health, Global Human Rights, and International Organizations (Committee on Foreign Affairs)",Kenyas 2013 Elections: An Effective Assistance Model?,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100675,FA16
"Tuesday, April 16, 2013",Subcommittee on Oversight and Investigations (Committee on Financial Services), Who is Too Big to Fail: Does Dodd-Frank Authorize the Government to Break Up Financial Institutions ?,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100702,BA09
"Tuesday, April 16, 2013",Subcommittee on Energy and Mineral Resources (Committee on Natural Resources),"Legislative Hearing on HR 3 (Terry), To approve the construction, operation, and maintenance of the KeystoneXL pipeline, and for other purposes. Northern Route Approval Act ",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100686,II06
"Tuesday, April 16, 2013","Subcommittee on Oversight (Committee on Science, Space, and Technology)",Assessing the Efficiency and Effectiveness of Wind Energy Incentives,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100683,SY21
"Tuesday, April 16, 2013","Subcommittee on Europe, Eurasia, and Emerging Threats (Committee on Foreign Affairs)",China s Rapid Political and Economic Advances in Central Asia and Russia,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100662,FA14
"Tuesday, April 16, 2013",Subcommittee on Coast Guard and Maritime Transportation (Committee on Transportation and Infrastructure),President s Fiscal Year 2014 Budget Request for Coast Guard and Maritime Transportation Programs.,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100503,PW07
"Tuesday, April 16, 2013",Subcommittee on Water and Power (Committee on Natural Resources),"Examining the Proposed Fiscal Year 2014 Spending, Priorities and the Missions of the Bureau of Reclamation, the Four Power Marketing Administrations and the U.S. Geological Survey s Water Program",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100634,II13
"Tuesday, April 16, 2013","Subcommittee on Courts, Intellectual Property, and the Internet (Committee on the Judiciary)",Abusive Patent Litigation: The Issues Impacting American Competitiveness and Job Creation at the International Trade Commission and Beyond,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100672,JU03
"Tuesday, April 16, 2013",Subcommittee on Human Resources (Committee on Ways and Means),Chairman Reichert Announces Hearing on the Implementation of 2012 Unemployment Insurance Reforms,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100667,WM03
"Tuesday, April 16, 2013",Subcommittee on Readiness (Committee on Armed Services),The Readiness Posture of the U.S. Army,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100663,AS03
"Tuesday, April 16, 2013",Subcommittee on Disability Assistance and Memorial Affairs (Committee on Veterans Affairs),"Legislative Hearing on H.R. 569, H.R. 570,  H.R. 602, H.R. 671, H.R. 679, H.R. 733, H.R. 894 and H.R. 1405",2:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100655,VR09
"Tuesday, April 16, 2013",Committee on Rules,H.R. 624 Cyber Intelligence Sharing and Protection Act,3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100698,RU00
"Tuesday, April 16, 2013","Subcommittee on Intelligence, Emerging Threats and Capabilities (Committee on Armed Services)",Fiscal Year 2014 National Defense Authorization Budget Request for Department of Defense (DOD) Science and Technology Programs,3:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100657,AS26
"Wednesday, April 17, 2013",Committee on Energy and Commerce,"Full Committee Markup on H.R. 1549, Helping Sick Americans Now Act; H.R. __, a bill to affirm the policy of the United States regarding Internet governance; and H.R. 3, Northern Route Approval Act",9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100723,IF00
"Wednesday, April 17, 2013",Committee on Oversight and Government Reform,Full Committee Hearing  Options to Bring the Postal Service Back from Insolvency ,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100700,GO00
"Wednesday, April 17, 2013","Subcommittee on Interior, Environment, and Related Agencies (Committee on Appropriations)",Public and Outside Witness,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100519,AP06
"Wednesday, April 17, 2013",Committee on Natural Resources,Oversight hearing on  State Lands vs. Federal Lands Oil and Gas Production: What State Regulators are doing right. ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100685,II00
"Wednesday, April 17, 2013",Committee on Education and the Workforce,"H.R. 1406, Working Families Flexibility Act of 2013",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100707,ED00
"Wednesday, April 17, 2013","Committee on Science, Space, and Technology",A Review of President s FY 2014 Budget Request for Science Agencies,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100693,SY00
"Wednesday, April 17, 2013",Committee on Foreign Affairs,Securing U.S. Interests Abroad:  The FY 2014 Foreign Affairs Budget,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100679,FA00
"Wednesday, April 17, 2013","Subcommittee on Transportation, and Housing and Urban Development, and Related Agencies (Committee on Appropriations)",Department of Housing and Urban Development Budget,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100643,AP20
"Wednesday, April 17, 2013",Committee on Armed Services,Recent Developments in Afghanistan,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100660,AS00
"Wednesday, April 17, 2013","Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies (Committee on Appropriations)","Department of Agriculture Research, Education, and Economics Budget",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100649,AP01
"Wednesday, April 17, 2013",Subcommittee on Homeland Security (Committee on Appropriations),Customs and Border Protection Budget,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100647,AP15
"Wednesday, April 17, 2013","Subcommittee on Commerce, Justice, Science, and Related Agencies (Committee on Appropriations)",Federal Bureau of Prisons,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100651,AP19
"Wednesday, April 17, 2013",Committee on Transportation and Infrastructure,GAO Review: Are Additional Federal Courthouses Justified?,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100600,PW00
"Wednesday, April 17, 2013","Subcommittee on State, Foreign Operations, and Related Programs (Committee on Appropriations)",Department of State Budget,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100653,AP04
"Wednesday, April 17, 2013",Subcommittee on Oversight and Investigations (Committee on Financial Services),Examining the SEC s Failure to Implement Title II of the JOBS Act and its Impact on Economic Growth,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100748,BA09
"Wednesday, April 17, 2013",Subcommittee on Tactical Air and Land Forces (Committee on Armed Services),"Fiscal Year 2014 Navy, Marine Corps and Air Force Combat Aviation Programs",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100671,AS25
"Wednesday, April 17, 2013","Subcommittee on Research (Committee on Science, Space, and Technology)",An Overview of the National Science Foundation Budget for Fiscal Year 2014,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100692,SY15
"Wednesday, April 17, 2013",Subcommittee on National Security (Committee on Oversight and Reform),Contracting to Feed U.S. Troops in Afghanistan: How did the Defense Department end up in a Multi-Billion Dollar Billing Dispute?,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100669,GO06
"Wednesday, April 17, 2013","Subcommittee on Intelligence, Emerging Threats and Capabilities (Committee on Armed Services)",Fiscal Year 2014 National Defense Authorization Budget Request for U.S. Special Operations Command and U.S. Special Operations Forces,3:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100658,AS26
"Thursday, April 18, 2013",Committee on Homeland Security, The President s FY 2014 Budget Request for the Department of Homeland Security. ,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100656,HM00
"Thursday, April 18, 2013",Subcommittee on The Constitution and Civil Justice (Committee on the Judiciary),"H.R.__, the Private Property Rights Protection Act",9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100684,JU10
"Thursday, April 18, 2013",Subcommittee on National Security (Committee on Oversight and Reform),Sequestration Oversight: Prioritizing Security over Administrative Costs at TSA.,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100690,GO06
"Thursday, April 18, 2013","Subcommittee on Commerce, Manufacturing, and Trade (Committee on Energy and Commerce)"," Discussion Draft of H.R. __, the Global Investment in American Jobs Act of 2013. ",9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100694,IF17
"Thursday, April 18, 2013",Subcommittee on Social Security (Committee on Ways and Means),Hearing on the President s and Other Bipartisan Entitlement Reform Proposals,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100696,WM01
"Thursday, April 18, 2013",Subcommittee on Health (Committee on Energy and Commerce),A Financial Review of the Department of Health and Human Services and Its FY 2014 Budget,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100695,IF14
"Thursday, April 18, 2013","Subcommittee on Technology (Committee on Science, Space, and Technology)",An Overview of the Fiscal Year 2014 Budget Proposal at the National Institute of Standards and Technology (NIST),10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100691,SY15
"Thursday, April 18, 2013",Subcommittee on Health (Committee on Veterans Affairs),Roundtable Discussion: Advancing Solutions for Patient-Centered Procurement Reform,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100699,VR03
"Thursday, April 18, 2013",Subcommittee on Public Lands and Environmental Regulation (Committee on Natural Resources),"Legislative hearing on H.R. 657 (Labrador), Grazing Improvement Act; H.R. 696 (Horsford), Lyon County Economic Development and Conservation Act; H.R. 934 (McClintock), To amend the Wild and Scenic Rivers Act related to a segment of the Lower Merced River in California; and H.R. 993 (Bishop), Fruit Heights Land Conveyance Act",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100687,II10
"Thursday, April 18, 2013","Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies (Committee on Appropriations)",Department of Agriculture Marketing and Regulatory Programs,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100650,AP01
"Thursday, April 18, 2013",Subcommittee on Defense (Committee on Appropriations),"Central Command, International Security Assistance Force Oversight",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100645,AP02
"Thursday, April 18, 2013","Subcommittee on Fisheries, Wildlife, Oceans and Insular Affairs (Committee on Natural Resources)","Spending for the National Oceanic and Atmospheric Administration, the Council on Environmental Quality, the Office of Insular Affairs, the U.S. Fish and Wildlife Service and the President s Fiscal Year 2014 Budget Request for these Agencies",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100681,II22
"Thursday, April 18, 2013","Subcommittee on Economic Growth, Tax and Capital Access (Committee on Small Business)",Innovation and Job Creation,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100561,SM27
"Thursday, April 18, 2013","Subcommittee on Military Construction, Veterans Affairs, and Related Agencies (Committee on Appropriations)",Department of Veterans Affairs Budget,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100652,AP18
"Thursday, April 18, 2013","Subcommittee on Africa, Global Health, Global Human Rights, and International Organizations (Committee on Foreign Affairs)",Tier Rankings in the Fight Against Human Trafficking,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100697,FA16
"Tuesday, April 23, 2013","Subcommittee on Africa, Global Health, Global Human Rights, and International Organizations (Committee on Foreign Affairs)",Meeting the Challenge of Drug-Resistant Diseases in Developing Countries,3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100734,FA16
"Tuesday, April 23, 2013",Committee on Rules,H.R. 1549 Helping Americans Now Act,5:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100771,RU00
"Tuesday, April 23, 2013",Subcommittee on Tactical Air and Land Forces (Committee on Armed Services),Post Iraq and Afghanistan:  Current and Future Roles for UAS and the Fiscal Year 2014 budget request,11:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100728,AS25
"Wednesday, April 24, 2013",Committee on Oversight and Government Reform,Broken Promises: The Small Business Lending Funds Backdoor Bank Bailout.,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100745,GO00
"Wednesday, April 24, 2013","Subcommittee on Interior, Environment, and Related Agencies (Committee on Appropriations)",American Indian and Alaskan Native Public and Outside Witness Hearing,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100520,AP06
"Wednesday, April 24, 2013","Subcommittee on State, Foreign Operations, and Related Programs (Committee on Appropriations)","Department of the Treasury, International Programs Budget",9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100714,AP04
"Wednesday, April 24, 2013",Committee on Foreign Affairs,Export Control Reform: the Agenda Ahead,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100744,FA00
"Wednesday, April 24, 2013",Subcommittee on Higher Education and Workforce Training (Committee on Education and Labor),"Keeing College Within Reach: Enhancing Transparency for Students, Families and Taxpayers",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100733,ED13
"Wednesday, April 24, 2013",Subcommittee on Oversight and Investigations (Committee on Energy and Commerce),The Center for Consumer Information and Insurance Oversight and the Implementation of the Patient Protection and Affordable Care Act.,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100743,IF02
"Wednesday, April 24, 2013",Committee on Natural Resources,"Full Committee Markup on H.R. 3, H.R. 85, H.R. 126, H.R. 251, H.R. 253, H.R. 330, H.R. 356, H.R. 462, H.R. 520, H.R. 573, H.R. 674, H.R. 723, H.R. 739, H.R. 767, H.R. 829, H.R. 862, H.R. 876, H.R. 885, H.R. 934, H.R. 993, H.R. 1156, H.R. 1157, H.R. 1158, H.R. 1206, H.R. 1208, H.R. 1241, and H.R. 1377",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100778,II00
"Wednesday, April 24, 2013","Subcommittee on Horticulture, Research, Biotechnology, and Foreign Agriculture (Committee on Agriculture)",To Review Horticulture Priorities for the 2013 Farm Bill,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100742,AG14
"Wednesday, April 24, 2013",Subcommittee on Border and Maritime Security (Committee on Homeland Security),"H.R. 1417, (Mr. Michael T. McCaul) To require the Secretary of Homeland Security to develop a comprehensive strategy to gain and maintain operational control of the international borders of the United States, and for other purposes. The Border Security Results Act of 2013.",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100758,HM11
"Wednesday, April 24, 2013","Subcommittee on Technology (Committee on Science, Space, and Technology)",Next Generation Computing and Big Data Analytics,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100764,SY15
"Wednesday, April 24, 2013",Committee on Ways and Means,"Markup of: H.R. 807,  Full Faith and Credit Act ",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100774,WM00
"Wednesday, April 24, 2013",Committee on Transportation and Infrastructure,Overview of the United States  Freight Transportation System(Panel on 21st Century Freight Transportation),10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100747,PW00
"Wednesday, April 24, 2013",Committee on Financial Services,Building a Sustainable Housing Finance System: Examining Regulatory Impediments to Private Investment Capital,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100749,BA00
"Wednesday, April 24, 2013",Committee on the Budget,State of the Highway Trust Fund:Long-term Solutions for Solvency,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100751,BU00
"Wednesday, April 24, 2013",Subcommittee on Defense (Committee on Appropriations),Defense Health Program Budget,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100712,AP02
"Wednesday, April 24, 2013","Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies (Committee on Appropriations)",Department of Agriculture Rural Development Budget,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100711,AP01
"Wednesday, April 24, 2013",Subcommittee on Seapower and Projection Forces (Committee on Armed Services),Oversight of U.S. Naval and U.S. Air Force Acquisition Programs in the Fiscal Year 2014 National Defense Authorization Budget Request,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100676,AS28
"Wednesday, April 24, 2013",Committee on Veterans Affairs,Examining the Implications of the Affordable Care Act on VA Healthcare,10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100705,VR00
"Wednesday, April 24, 2013",Subcommittee on Readiness (Committee on Armed Services),The Readiness Posture of the U.S. Air Force,11:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100703,AS03
"Wednesday, April 24, 2013",Committee on Small Business,The Budget Outlook for the Small Business Administration,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100563,SM00
"Wednesday, April 24, 2013","Subcommittee on Interior, Environment, and Related Agencies (Committee on Appropriations)",American Indian and Alaskan Native Public and Outside Witness Hearing,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100521,AP06
"Wednesday, April 24, 2013","Subcommittee on State, Foreign Operations, and Related Programs (Committee on Appropriations)",United States Agency for International Development Budget,1:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100713,AP04
"Wednesday, April 24, 2013","Subcommittee on Space (Committee on Science, Space, and Technology)",An Overview of the National Aeronautics and Space Administration Budget for Fiscal Year 2014,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100765,SY16
"Wednesday, April 24, 2013","Subcommittee on Economic Growth, Job Creation, and Regulatory Affairs (Committee on Oversight and Reform)",Green Energy Oversight: Examining the Department of Energys Bad Bet on Fisker Automotive.,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100754,GO28
"Wednesday, April 24, 2013","Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies (Committee on Appropriations)",Department of Agriculture Natural Resources and Environment Budget,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100715,AP01
"Wednesday, April 24, 2013",Subcommittee on Military Personnel (Committee on Armed Services),"Status of implementation of the requirements of the VOW Act and the recommendations of the Presidential Veteran Employment Initiative Task Force for the DOD Transition Assistance Program - Goals, Plans, and Success (GPS)",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100727,AS02
"Wednesday, April 24, 2013",Subcommittee on Monetary Policy and Trade (Committee on Financial Services),Evaluating U.S. Contributions to the International Monetary Fund,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100750,BA20
"Wednesday, April 24, 2013",Subcommittee on Water Resources and Environment (Committee on Transportation and Infrastructure),The President s Fiscal Year 2014 Budget: Administration Priorities for the U.S. Army Corps of Engineers,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100704,PW02
"Wednesday, April 24, 2013","Subcommittee on Europe, Eurasia, and Emerging Threats (Committee on Foreign Affairs)",Kosovo and Serbia: A Pathway to Peace,3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100738,FA14
"Wednesday, April 24, 2013",Committee on Rules,H.R. 527 Responsible Helium Administration and Stewardship Act,3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100772,RU00
"Thursday, April 25, 2013",Subcommittee on Government Operations (Committee on Oversight and Reform),OGR Government Operations Oversight: Addressing Unused and Vacant Federal Property.,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100746,GO24
"Thursday, April 25, 2013",Committee on Ways and Means,Camp Announces Hearing on Tax Reform and Residential Real Estate,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100763,WM00
"Thursday, April 25, 2013","Subcommittee on Interior, Environment, and Related Agencies (Committee on Appropriations)",American Indian and Alaskan Native Public and Outside Witness Hearing,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100522,AP06
"Thursday, April 25, 2013",Committee on Foreign Affairs,The FY 2014 Budget Request: U.S. Foreign Assistance Priorities and Strategy,9:45 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100761,FA00
"Thursday, April 25, 2013",Committee on Armed Services,The Fiscal Year 2014 National Defense Authorization Budget Request from the Department of the Army,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100731,AS00
"Thursday, April 25, 2013","Subcommittee on Environment (Committee on Science, Space, and Technology)",Policy Relevant Climate Issues in Context,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100766,SY18
"Thursday, April 25, 2013",Subcommittee on Highways and Transit (Committee on Transportation and Infrastructure),Implementing MAP-21: The State and Local Perspective.,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100602,PW12
"Thursday, April 25, 2013",Subcommittee on National Security (Committee on Oversight and Reform),OGR  Oversight of the Federal Government s Procurement of Ammunition ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100773,GO06
"Thursday, April 25, 2013",Subcommittee on Water and Power (Committee on Natural Resources),"Federal Impediments to Water Rights, Job Creation and Recreation: A Local Perspective",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100741,II13
"Thursday, April 25, 2013",Subcommittee on Contracting and Workforce (Committee on Small Business),Help Wanted: The Small Business STEM Workforce Shortage and Immigration Reform,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100562,SM23
"Thursday, April 25, 2013",Subcommittee on Health (Committee on Energy and Commerce),Securing Our Nations Prescription Drug Supply Chain,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100762,IF14
"Thursday, April 25, 2013","Subcommittee on Crime, Terrorism, Homeland Security, and Investigations (Committee on the Judiciary)","The Electronic Communications Privacy Act (ECPA), Part 2: Geolocation Privacy and Surveillance",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100752,JU08
"Thursday, April 25, 2013",Subcommittee on Energy and Mineral Resources (Committee on Natural Resources),"Oversight hearing on  U.S.-Mexico Transboundary Hydrocarbon Agreement and Steps Needed for Implementation  and a legislative hearing on HR 1613 (Duncan of SC, Hastings of WA and Salmon),   Outer Continental Shelf Transboundary Hydrocarbon Agreements Authorization Act  .",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100755,II06
"Thursday, April 25, 2013",Subcommittee on Financial Services and General Government (Committee on Appropriations),Department of the Treasury Budget,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100718,AP23
"Thursday, April 25, 2013","Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies (Committee on Appropriations)",Department of Agriculture Farm and Foreign Agriculture Services Budget,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100716,AP01
"Thursday, April 25, 2013","Subcommittee on Labor, Health and Human Services, Education, and Related Agencies (Committee on Appropriations)",Department of Health and Human Services Budget,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100719,AP07
"Thursday, April 25, 2013",Subcommittee on Defense (Committee on Appropriations),United States Africa Command Oversight,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100717,AP02
"Thursday, April 25, 2013",Subcommittee on Economic Opportunity (Committee on Veterans Affairs),"H.R. 357 (Miller of FL),To amend title 38, United States Code, to require courses of education provided by public institutions of higher education that are approved for purposes of the educational assistance programs administered by the Secretary of Veterans Affairs to charge veterans tuition and fees at the in-State tuition rate,  GI Bill Fairness Act of 2013; H.R. 562 (Miller of FL)To provide for a three-month extension of the Veterans Retraining Assistance Program administered by the Secretary of Veterans Affairs, and for other purposes, VRAP Extension Act of 2013; H.R. 631 (Flores)To amend title 10, United States Code, to provide requirements for the contents of the Transition Assistance Program, and for other purposes, Servicemembers Choice in Transition Act of 2013; H.R. 844 (Takano)To amend title 38, United States Code, to extend the eligibility period for veterans to enroll in certain vocational rehabilitation programs, VetSuccess Enhancement Act; H.R. 1305 (Wenstrup)To amend title 38, United States Code, to provide clarification regarding eligibility for services under the Homeless Veterans Reintegration Program; H.R. 1316 (Flores)To amend title 38, United States Code, to specify the responsibilities of the Directors and Assistant Directors of Veterans Employment and Training; H.R. 1402 (Coffman)To amend title 38, United States Code, to extend the authorization of appropriations for the Secretary of Veterans Affairs to pay a monthly assistance allowance to disabled veterans training or competing for the Paralympic Team and the authorization of appropriations for the Secretary of Veterans Affairs to provide assistance to United States Paralympics, Inc., Veterans Paralympic Act of 2013; H.R. 1412 (Coffman)To improve and increase the availability of on-job training and apprenticeship programs carried out by the Secretary of Veterans Affairs, and for other purposes,Improving Job Opportunities for Veterans Act of 2013; and H.R. 1453 (Takano)To amend title 38, United States Code, to extend the authority to provide work-study allowance for certain activities by individuals receiving educational assistance by the Secretary of Veterans Affairs,Work-Study for Student Veterans Act.",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=100726,VR10
