MC,Hearing 1 Code,Hearing 1 Link,Hearing 2 Code,Hearing 2 Link,Date
 Charlie  Crist,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109284,AP23,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109285,"Tuesday, April 9, 2019"
 Ann  Kirkpatrick,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109284,AP23,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109285,"Tuesday, April 9, 2019"
 Cheri  Bustos,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109284,AP07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109286,"Tuesday, April 9, 2019"
 Tom  Cole,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109284,AP07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109286,"Tuesday, April 9, 2019"
 Mike  Rogers,HM12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109274,AS29,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109269,"Tuesday, April 9, 2019"
 Lucille  Roybal-Allard,AP15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109287,AP07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109286,"Tuesday, April 9, 2019"
 John  Garamendi,PW13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109292,AS29,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109269,"Tuesday, April 9, 2019"
 Denny  Heck,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109404,BA04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109438,"Wednesday, May 8, 2019"
 Joaquin  Castro,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109404,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,"Wednesday, May 8, 2019"
 Eric  Swalwell,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109404,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,"Wednesday, May 8, 2019"
 Val Butler Demings,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109404,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,"Wednesday, May 8, 2019"
 Val Butler Demings,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109404,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109406,"Wednesday, May 8, 2019"
 Terri A. Sewell,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109404,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109407,"Wednesday, May 8, 2019"
 Devin  Nunes,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109404,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109407,"Wednesday, May 8, 2019"
 Brad R. Wenstrup,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109404,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109407,"Wednesday, May 8, 2019"
 Joaquin  Castro,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109404,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109452,"Wednesday, May 8, 2019"
 Elise M. Stefanik,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109404,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109452,"Wednesday, May 8, 2019"
 Mike  Quigley,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109404,AP00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109441,"Wednesday, May 8, 2019"
 Chris  Stewart,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109404,AP00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109441,"Wednesday, May 8, 2019"
 Will  Hurd,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109404,AP00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109441,"Wednesday, May 8, 2019"
 Nydia M. Velezquez,BA04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109438,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109426,"Wednesday, May 8, 2019"
 Brad  Sherman,BA04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109438,SY15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109443,"Wednesday, May 8, 2019"
 Brad  Sherman,BA04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109438,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,"Wednesday, May 8, 2019"
 Vicente  Gonzalez,BA04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109438,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,"Wednesday, May 8, 2019"
 Juan  Vargas,BA04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109438,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,"Wednesday, May 8, 2019"
 Lee M. Zeldin,BA04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109438,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,"Wednesday, May 8, 2019"
 Emanuel  Cleaver,BA04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109438,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109406,"Wednesday, May 8, 2019"
 Al  Green,BA04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109438,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109406,"Wednesday, May 8, 2019"
 Nydia M. Velezquez,BA04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109438,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109411,"Wednesday, May 8, 2019"
 Grace F. Napolitano,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109426,"Wednesday, May 8, 2019"
 Jared  Huffman,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109426,"Wednesday, May 8, 2019"
 Alan S. Lowenthal,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109426,"Wednesday, May 8, 2019"
 Anthony G. Brown,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109426,"Wednesday, May 8, 2019"
 Daniel  Webster,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109426,"Wednesday, May 8, 2019"
 Garret  Graves,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109426,"Wednesday, May 8, 2019"
 Jenniffer  Gonzelez-Colen,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109426,"Wednesday, May 8, 2019"
 Eddie Bernice Johnson,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,SY15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109443,"Wednesday, May 8, 2019"
 Daniel  Lipinski,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,SY15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109443,"Wednesday, May 8, 2019"
 Steve  Cohen,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,SY15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109443,"Wednesday, May 8, 2019"
 Troy  Balderson,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,SY15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109443,"Wednesday, May 8, 2019"
 Albio  Sires,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,"Wednesday, May 8, 2019"
 Dina  Titus,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,"Wednesday, May 8, 2019"
 Adriano  Espaillat,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,"Wednesday, May 8, 2019"
 Tom  Malinowski,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,"Wednesday, May 8, 2019"
 Colin Z. Allred,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,"Wednesday, May 8, 2019"
 Scott  Perry,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,"Wednesday, May 8, 2019"
 Brian J. Mast,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,"Wednesday, May 8, 2019"
 Brian K. Fitzpatrick,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,"Wednesday, May 8, 2019"
 Greg  Pence,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,"Wednesday, May 8, 2019"
 Steve  Cohen,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,"Wednesday, May 8, 2019"
" Henry C. ""Hank"" Johnson",PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,"Wednesday, May 8, 2019"
 Greg  Stanton,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,"Wednesday, May 8, 2019"
 Debbie  Mucarsel-Powell,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,"Wednesday, May 8, 2019"
 Julia  Brownley,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109448,"Wednesday, May 8, 2019"
 Colin Z. Allred,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109448,"Wednesday, May 8, 2019"
 Chris  Pappas,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109448,"Wednesday, May 8, 2019"
 Conor  Lamb,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109448,"Wednesday, May 8, 2019"
 Mike  Bost,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109448,"Wednesday, May 8, 2019"
 Dina  Titus,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109406,"Wednesday, May 8, 2019"
 Donald M. Payne,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109406,"Wednesday, May 8, 2019"
 John  Katko,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109406,"Wednesday, May 8, 2019"
 Mike  Garcia,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109406,"Wednesday, May 8, 2019"
 Adriano  Espaillat,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109411,"Wednesday, May 8, 2019"
 Sharice  Davids,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109411,"Wednesday, May 8, 2019"
 Abby  Finkenauer,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109411,"Wednesday, May 8, 2019"
 Antonio  Delgado,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109411,"Wednesday, May 8, 2019"
 Angie  Craig,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109411,"Wednesday, May 8, 2019"
 Troy  Balderson,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109411,"Wednesday, May 8, 2019"
 Ross  Spano,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109411,"Wednesday, May 8, 2019"
 Pete  Stauber,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109411,"Wednesday, May 8, 2019"
 Frederica S. Wilson,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109452,"Wednesday, May 8, 2019"
 Mark  DeSaulnier,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109452,"Wednesday, May 8, 2019"
 Lloyd  Smucker,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109432,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109452,"Wednesday, May 8, 2019"
 Jim  Costa,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109426,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,"Wednesday, May 8, 2019"
 Joe  Neguse,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109426,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,"Wednesday, May 8, 2019"
 Tom  McClintock,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109426,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,"Wednesday, May 8, 2019"
 Mike  Johnson,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109426,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,"Wednesday, May 8, 2019"
 Gregorio Kilili Camacho Sablan,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109426,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109448,"Wednesday, May 8, 2019"
 Mike  Levin,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109426,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109448,"Wednesday, May 8, 2019"
 Joe  Cunningham,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109426,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109448,"Wednesday, May 8, 2019"
 Aumua Amata Coleman Radewagen,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109426,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109448,"Wednesday, May 8, 2019"
 Debbie  Dingell,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109426,IF18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109414,"Wednesday, May 8, 2019"
 Nydia M. Velezquez,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109426,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109411,"Wednesday, May 8, 2019"
 Aumua Amata Coleman Radewagen,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109426,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109411,"Wednesday, May 8, 2019"
 Gregorio Kilili Camacho Sablan,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109426,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109452,"Wednesday, May 8, 2019"
 Rael M. Grijalva,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109426,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109452,"Wednesday, May 8, 2019"
 Russ  Fulcher,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109426,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109452,"Wednesday, May 8, 2019"
 Ed  Case,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109426,AP00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109441,"Wednesday, May 8, 2019"
 Debbie  Dingell,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109426,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109415,"Wednesday, May 8, 2019"
 Brad  Sherman,SY15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109443,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,"Wednesday, May 8, 2019"
 Steve  Cohen,SY15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109443,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,"Wednesday, May 8, 2019"
 Thomas P. Tiffany,SY15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109443,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,"Wednesday, May 8, 2019"
 Paul  Tonko,SY15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109443,IF18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109414,"Wednesday, May 8, 2019"
 Troy  Balderson,SY15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109443,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109411,"Wednesday, May 8, 2019"
 Haley M. Stevens,SY15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109443,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109452,"Wednesday, May 8, 2019"
 Theodore E. Deutch,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,"Wednesday, May 8, 2019"
 Karen  Bass,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,"Wednesday, May 8, 2019"
 David N. Cicilline,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,"Wednesday, May 8, 2019"
 Ted  Lieu,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,"Wednesday, May 8, 2019"
 Steve  Chabot,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,"Wednesday, May 8, 2019"
 F. James Sensenbrenner,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,"Wednesday, May 8, 2019"
 Ken  Buck,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,"Wednesday, May 8, 2019"
 Guy  Reschenthaler,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,"Wednesday, May 8, 2019"
 Colin Z. Allred,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109448,"Wednesday, May 8, 2019"
 Dina  Titus,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109406,"Wednesday, May 8, 2019"
 Michael T. McCaul,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109406,"Wednesday, May 8, 2019"
 Michael  Guest,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109406,"Wednesday, May 8, 2019"
 Mark E. Green,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109406,"Wednesday, May 8, 2019"
 Adriano  Espaillat,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109411,"Wednesday, May 8, 2019"
 Chrissy  Houlahan,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109411,"Wednesday, May 8, 2019"
 Steve  Chabot,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109411,"Wednesday, May 8, 2019"
 Tim  Burchett,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109411,"Wednesday, May 8, 2019"
 Joaquin  Castro,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109452,"Wednesday, May 8, 2019"
 Susan  Wild,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109452,"Wednesday, May 8, 2019"
 Ilhan  Omar,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109452,"Wednesday, May 8, 2019"
 Andy  Levin,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109452,"Wednesday, May 8, 2019"
 David J. Trone,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109452,"Wednesday, May 8, 2019"
 Ron  Wright,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109457,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109452,"Wednesday, May 8, 2019"
 W. Gregory Steube,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109448,"Wednesday, May 8, 2019"
 Sheila  Jackson Lee,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109406,"Wednesday, May 8, 2019"
 Val Butler Demings,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109406,"Wednesday, May 8, 2019"
 J. Luis Correa,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109406,"Wednesday, May 8, 2019"
 Debbie  Lesko,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109406,"Wednesday, May 8, 2019"
 Steve  Chabot,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109411,"Wednesday, May 8, 2019"
 Pramila  Jayapal,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109452,"Wednesday, May 8, 2019"
 Lucy  McBath,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109452,"Wednesday, May 8, 2019"
 Ben  Cline,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109452,"Wednesday, May 8, 2019"
 Martha  Roby,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109451,AP00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109441,"Wednesday, May 8, 2019"
 Kathleen M. Rice,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109448,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109406,"Wednesday, May 8, 2019"
 Max  Rose,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109448,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109406,"Wednesday, May 8, 2019"
