MC,Hearing 1 Code,Hearing 1 Link,Hearing 2 Code,Hearing 2 Link,Date
 Andrew S. Clyde,AP19,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115599,AP07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115575,"Wednesday, March 29, 2023"
 John R. Carter,AP19,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115599,AP18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115574,"Wednesday, March 29, 2023"
 Tony Gonzales,AP19,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115599,AP18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115574,"Wednesday, March 29, 2023"
 David J. Trone,AP19,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115599,AP15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115568,"Wednesday, March 29, 2023"
 Harold Rogers,AP19,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115599,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115495,"Wednesday, March 29, 2023"
 Robert B. Aderholt,AP19,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115599,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115495,"Wednesday, March 29, 2023"
 John R. Carter,AP19,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115599,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115495,"Wednesday, March 29, 2023"
 Mike Garcia,AP19,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115599,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115495,"Wednesday, March 29, 2023"
 Jake Ellzey,AP19,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115599,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115495,"Wednesday, March 29, 2023"
 C. A. Dutch Ruppersberger,AP19,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115599,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115495,"Wednesday, March 29, 2023"
 Mike Garcia,AP19,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115599,AP10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115591,"Wednesday, March 29, 2023"
 Joseph D. Morelle,AP19,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115599,AP10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115591,"Wednesday, March 29, 2023"
" Charles J. ""Chuck"" Fleischmann",AP04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115626,AP07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115575,"Wednesday, March 29, 2023"
 Jake LaTurner,AP04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115626,AP07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115575,"Wednesday, March 29, 2023"
 Juan Ciscomani,AP04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115626,AP07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115575,"Wednesday, March 29, 2023"
 Barbara Lee,AP04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115626,AP07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115575,"Wednesday, March 29, 2023"
 Lois Frankel,AP04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115626,AP07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115575,"Wednesday, March 29, 2023"
 Mario Diaz-Balart,AP04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115626,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115495,"Wednesday, March 29, 2023"
 Harold Rogers,AP04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115626,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115495,"Wednesday, March 29, 2023"
" Charles J. ""Chuck"" Fleischmann",AP04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115626,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115495,"Wednesday, March 29, 2023"
 Guy Reschenthaler,AP04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115626,AP10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115591,"Wednesday, March 29, 2023"
" Charles J. ""Chuck"" Fleischmann",AP04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115626,AP10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115591,"Wednesday, March 29, 2023"
 Gus M. Bilirakis,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115628,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115579,"Wednesday, March 29, 2023"
 Larry Bucshon,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115628,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115579,"Wednesday, March 29, 2023"
 Neal P. Dunn,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115628,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115579,"Wednesday, March 29, 2023"
 Diana Harshbarger,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115628,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115579,"Wednesday, March 29, 2023"
 Jay Obernolte,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115628,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115579,"Wednesday, March 29, 2023"
 Cathy McMorris Rodgers,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115628,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115579,"Wednesday, March 29, 2023"
 Debbie Dingell,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115628,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115579,"Wednesday, March 29, 2023"
 Robin L. Kelly,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115628,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115579,"Wednesday, March 29, 2023"
 Lisa Blunt Rochester,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115628,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115579,"Wednesday, March 29, 2023"
 Lori Trahan,IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115628,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115579,"Wednesday, March 29, 2023"
" Frank Pallone, Jr.",IF14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115628,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115579,"Wednesday, March 29, 2023"
 Andy Harris,AP07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115575,AP15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115568,"Wednesday, March 29, 2023"
 Robert B. Aderholt,AP07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115575,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115495,"Wednesday, March 29, 2023"
" Charles J. ""Chuck"" Fleischmann",AP07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115575,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115495,"Wednesday, March 29, 2023"
 Michael K. Simpson,AP07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115575,AP10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115591,"Wednesday, March 29, 2023"
" Charles J. ""Chuck"" Fleischmann",AP07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115575,AP10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115591,"Wednesday, March 29, 2023"
 Julia Letlow,AP07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115575,AP10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115591,"Wednesday, March 29, 2023"
 John H. Rutherford,AP18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115574,AP15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115568,"Wednesday, March 29, 2023"
 Michael Guest,AP18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115574,AP15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115568,"Wednesday, March 29, 2023"
 Henry Cuellar,AP18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115574,AP15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115568,"Wednesday, March 29, 2023"
 John R. Carter,AP18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115574,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115495,"Wednesday, March 29, 2023"
 Henry Cuellar,AP18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115574,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115495,"Wednesday, March 29, 2023"
 Michael Guest,AP18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115574,AP10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115591,"Wednesday, March 29, 2023"
 Stephanie I. Bice,AP18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115574,AP10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115591,"Wednesday, March 29, 2023"
 Debbie Wasserman Schultz,AP18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115574,AP10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115591,"Wednesday, March 29, 2023"
 Susie Lee,AP18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115574,AP10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115591,"Wednesday, March 29, 2023"
 Henry Cuellar,AP15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115568,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115495,"Wednesday, March 29, 2023"
 Ed Case,AP15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115568,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115495,"Wednesday, March 29, 2023"
 Dan Newhouse,AP15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115568,AP10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115591,"Wednesday, March 29, 2023"
 Michael Guest,AP15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115568,AP10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115591,"Wednesday, March 29, 2023"
 Ken Calvert,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115495,AP10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115591,"Wednesday, March 29, 2023"
 Mike Garcia,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115495,AP10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115591,"Wednesday, March 29, 2023"
" Charles J. ""Chuck"" Fleischmann",AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115495,AP10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115591,"Wednesday, March 29, 2023"
 Marcy Kaptur,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115495,AP10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115591,"Wednesday, March 29, 2023"
 Derek Kilmer,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115495,AP10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115591,"Wednesday, March 29, 2023"
 Virginia Foxx,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115631,ED13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115596,"Wednesday, March 29, 2023"
 Glenn Thompson,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115631,ED13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115596,"Wednesday, March 29, 2023"
 Glenn Grothman,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115631,ED13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115596,"Wednesday, March 29, 2023"
 Elise M. Stefanik,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115631,ED13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115596,"Wednesday, March 29, 2023"
 Jim Banks,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115631,ED13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115596,"Wednesday, March 29, 2023"
 Lloyd Smucker,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115631,ED13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115596,"Wednesday, March 29, 2023"
 Burgess Owens,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115631,ED13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115596,"Wednesday, March 29, 2023"
 Bob Good,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115631,ED13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115596,"Wednesday, March 29, 2023"
 Nathaniel Moran,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115631,ED13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115596,"Wednesday, March 29, 2023"
 Lori Chavez-DeRemer,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115631,ED13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115596,"Wednesday, March 29, 2023"
 Brandon Williams,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115631,ED13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115596,"Wednesday, March 29, 2023"
 Erin Houchin,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115631,ED13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115596,"Wednesday, March 29, 2023"
 Rael M. Grijalva,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115631,ED13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115596,"Wednesday, March 29, 2023"
 Joe Courtney,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115631,ED13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115596,"Wednesday, March 29, 2023"
 Gregorio Kilili Camacho Sablan,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115631,ED13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115596,"Wednesday, March 29, 2023"
 Frederica S. Wilson,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115631,ED13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115596,"Wednesday, March 29, 2023"
 Suzanne Bonamici,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115631,ED13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115596,"Wednesday, March 29, 2023"
 Mark Takano,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115631,ED13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115596,"Wednesday, March 29, 2023"
 Alma S. Adams,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115631,ED13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115596,"Wednesday, March 29, 2023"
 Pramila Jayapal,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115631,ED13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115596,"Wednesday, March 29, 2023"
 Lucy McBath,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115631,ED13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115596,"Wednesday, March 29, 2023"
 Teresa Leger Fernandez,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115631,ED13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115596,"Wednesday, March 29, 2023"
 Kathy E. Manning,ED00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115631,ED13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115596,"Wednesday, March 29, 2023"
 Gary J. Palmer,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,"Wednesday, March 29, 2023"
 Clay Higgins,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,"Wednesday, March 29, 2023"
 Pete Sessions,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,"Wednesday, March 29, 2023"
 Andy Biggs,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,"Wednesday, March 29, 2023"
 Byron Donalds,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,"Wednesday, March 29, 2023"
 William R. Timmons IV,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,"Wednesday, March 29, 2023"
 Tim Burchett,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,"Wednesday, March 29, 2023"
 Marjorie Taylor Greene,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,"Wednesday, March 29, 2023"
 Lauren Boebert,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,"Wednesday, March 29, 2023"
 Russell Fry,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,"Wednesday, March 29, 2023"
 Eric Burlison,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,"Wednesday, March 29, 2023"
 Eleanor Holmes Norton,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,"Wednesday, March 29, 2023"
 Gerald E. Connolly,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,"Wednesday, March 29, 2023"
 Kweisi Mfume,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,"Wednesday, March 29, 2023"
 Melanie A. Stansbury,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,"Wednesday, March 29, 2023"
 Robert Garcia,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,"Wednesday, March 29, 2023"
 Maxwell Frost,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,"Wednesday, March 29, 2023"
 Summer L. Lee,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,"Wednesday, March 29, 2023"
 Greg Casar,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,"Wednesday, March 29, 2023"
 Jasmine Crockett,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,"Wednesday, March 29, 2023"
 Rashida Tlaib,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,"Wednesday, March 29, 2023"
 Pat Fallon,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115609,"Wednesday, March 29, 2023"
 Byron Donalds,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115609,"Wednesday, March 29, 2023"
 Scott Perry,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115609,"Wednesday, March 29, 2023"
 Lisa C. McClain,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115609,"Wednesday, March 29, 2023"
 Lauren Boebert,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115609,"Wednesday, March 29, 2023"
 Russell Fry,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115609,"Wednesday, March 29, 2023"
 Anna Paulina Luna,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115609,"Wednesday, March 29, 2023"
 Nicholas A. Langworthy,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115609,"Wednesday, March 29, 2023"
 Michael Waltz,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115609,"Wednesday, March 29, 2023"
 Eleanor Holmes Norton,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115609,"Wednesday, March 29, 2023"
 Raja Krishnamoorthi,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115609,"Wednesday, March 29, 2023"
 Ro Khanna,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115609,"Wednesday, March 29, 2023"
 Cori Bush,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115609,"Wednesday, March 29, 2023"
 Shontel M. Brown,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115609,"Wednesday, March 29, 2023"
 Melanie A. Stansbury,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115627,GO05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115609,"Wednesday, March 29, 2023"
 Chellie Pingree,AP06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115555,AP01,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115588,"Wednesday, March 29, 2023"
 Mark E. Amodei,AP06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115555,AP23,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115576,"Wednesday, March 29, 2023"
 Michael Cloud,AP06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115555,AP23,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115576,"Wednesday, March 29, 2023"
 Chuck Edwards,AP06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115555,AP23,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115576,"Wednesday, March 29, 2023"
 John R. Moolenaar,AP01,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115588,AP23,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115576,"Wednesday, March 29, 2023"
 Ashley Hinson,AP01,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115588,AP23,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115576,"Wednesday, March 29, 2023"
 Jerry L. Carl,AP01,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115588,AP23,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115576,"Wednesday, March 29, 2023"
" Sanford D. Bishop, Jr.",AP01,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115588,AP23,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115576,"Wednesday, March 29, 2023"
 Byron Donalds,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,GO05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115609,"Wednesday, March 29, 2023"
 Lauren Boebert,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,GO05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115609,"Wednesday, March 29, 2023"
 Russell Fry,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,GO05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115609,"Wednesday, March 29, 2023"
 Eleanor Holmes Norton,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,GO05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115609,"Wednesday, March 29, 2023"
 Melanie A. Stansbury,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115607,GO05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115609,"Wednesday, March 29, 2023"
 Steven Horsford,AS02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115603,AS25,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115610,"Wednesday, March 29, 2023"
