Date,Committee,Hearing Title,Time,Link,Hour,Code
"Monday, May 17, 2021",Committee on Rules,"H.R. 1629?Fairness in Orphan Drug Exclusivity Act; H. Res. 275?Condemning the horrific shootings in Atlanta, Georgia, on March 16, 2021, and reaffirming the House of Representatives commitment to combating hate, bigotry, and violence against the Asian-American and Pacific Islander community.",3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112659,15,RU00
"Tuesday, May 18, 2021",Committee on Rules,"H.R. 3237?Emergency Security Supplemental to Respond to January 6th Appropriations Act, 2021; H.R. 3233?National Commission to Investigate the January 6 Attack on the United States Capitol Complex Act",9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112663,9,RU00
"Tuesday, May 18, 2021","Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies (Committee on Appropriations)",Member Day,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112626,10,AP01
"Tuesday, May 18, 2021",Subcommittee on Defense (Committee on Appropriations),National Security Agency and Cyber Command FY 2022 Posture (CLOSED),10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112629,10,AP02
"Tuesday, May 18, 2021",Committee on Oversight and Reform,on Unsustainable Drug Prices (Part III):  Testimony from AbbVie CEO Richard Gonzalez?,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112631,10,GO00
"Tuesday, May 18, 2021","Subcommittee on Economic Growth, Tax, and Capital Access (Committee on Small Business)",Examining the role of Community Development Financial Institutions and Minority Depository Institutions in Small Business Lending,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112632,10,SM27
"Tuesday, May 18, 2021","Subcommittee on Military Construction, Veterans Affairs, and Related Agencies (Committee on Appropriations)",Air Force Quality of Life and Installations Update,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112633,10,AP18
"Tuesday, May 18, 2021",Committee on Foreign Affairs,The U.S.-Afghanistan Relationship Following the Military Withdrawal,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112636,10,FA00
"Tuesday, May 18, 2021",Committee on Agriculture,Member Day,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112642,10,AG00
"Tuesday, May 18, 2021","Subcommittee on National Security, International Development, and Monetary Policy (Committee on Financial Services)",Examining Belt and Road: The Lending Practices of the Peoples Republic of China and Impact on the International Debt Architecture,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112661,10,BA01
"Tuesday, May 18, 2021",Subcommittee on Financial Services and General Government (Committee on Appropriations),The Need for Universal Broadband: Lessons from the COVID-19 Pandemic,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112623,10,AP23
"Tuesday, May 18, 2021",Subcommittee on Consumer Protection and Commerce (Committee on Energy and Commerce),?Promises and Perils: The Potential of Automobile Technologies?,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112637,10,IF17
"Tuesday, May 18, 2021",Committee on the Judiciary,"H.R. 2922, the ?Elder Abuse Protection Act of 2021?; H.R. 2694, the ?Criminal Judicial Administration Act of 2021?; H.R. 2746, ?To amend title 28, United States Code, to redefine the eastern and middle judicial districts of North Carolina?; H.R. 3239, ?To make improvements in the enactment of title 41, United States Code, into a positive law title and to improve the code?; and H.R. 3241, ?To make improvements in the enactment of title 54, United States Code, into a positive law title and to improve the code?.",10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112666,10,JU00
"Tuesday, May 18, 2021","Subcommittee on Space and Aeronautics (Committee on Science, Space, and Technology)",NASA?s Earth Science and Climate Change Activities: Current Roles and Future Opportunities,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112673,11,SY16
"Tuesday, May 18, 2021","Subcommittee on Labor, Health and Human Services, Education, and Related Agencies (Committee on Appropriations)",FY 2022 Member Day,12:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112624,12,AP07
"Tuesday, May 18, 2021",Committee on Homeland Security,"H.R. 2795, H.R. 2980, H.R. 3138, H.R. 3223, H.R. 3243, H.R. 3263, and H.R. 3264",4:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112664,16,HM00
"Tuesday, May 18, 2021",Subcommittee on Readiness (Committee on Armed Services),Posture and Readiness of the Mobility Enterprise,4:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112674,16,AS03
"Wednesday, May 19, 2021","Subcommittee on the Constitution, Civil Rights, and Civil Liberties (Committee on the Judiciary)",Continuing Injustice: The Centennial of the Tulsa-Greenwood Race Massacre,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112648,9,JU10
"Wednesday, May 19, 2021","Subcommittee on the Constitution, Civil Rights, and Civil Liberties (Committee on the Judiciary)",Continuing Injustice: The Centennial of the Tulsa-Greenwood Race Massacre,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112648,9,JU10
"Wednesday, May 19, 2021","Subcommittee on Labor, Health and Human Services, Education, and Related Agencies (Committee on Appropriations)",FY 2022 Public Witness Day,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112625,10,AP07
"Wednesday, May 19, 2021",Committee on Ways and Means,Leveraging the Tax Code for Infrastructure Investment,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112671,10,WM00
"Wednesday, May 19, 2021",Committee on Financial Services,"Oversight of Prudential Regulators: Ensuring the Safety, Soundness, Diversity, and Accountability of Depository Institution",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112665,10,BA00
"Wednesday, May 19, 2021","Subcommittee on State, Foreign Operations, and Related Programs (Committee on Appropriations)",Global Climate Finance,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112655,10,AP04
"Wednesday, May 19, 2021",Subcommittee Homeland Security (Committee on Appropriations),U.S. Customs and Border Protection Resource Management and Operational Priorities,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112654,10,AP15
"Wednesday, May 19, 2021",Subcommittee on Oversight and Investigations (Committee on Veterans Affairs),Protecting Whistleblowers and Promoting Accountability: Is VA Making Progress?,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112646,10,VR08
"Wednesday, May 19, 2021",Subcommittee on Defense (Committee on Appropriations),Central Intelligence Agency FY 2022 Posture (CLOSED),10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112628,10,AP02
"Wednesday, May 19, 2021",Committee on Foreign Affairs,Markup of Various Measures,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112644,10,FA00
"Wednesday, May 19, 2021","Subcommittee on Innovation, Entrepreneurship, and Workforce Development (Committee on Small Business)",The Small Business Administration?s Entrepreneurial Ecosystem: An Update and Next Steps with SBA?s Resource Partners,10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112645,10,SM26
"Wednesday, May 19, 2021","Subcommittee on Early Childhood, Elementary, and Secondary Education (Committee on Education and the Workforce)",Picking up the Pieces: Strengthening Connections with Students Experiencing Homelessness and Children in Foster Care,10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112647,10,ED14
"Wednesday, May 19, 2021",Select Subcommittee on the Coronavirus Crisis,Hybrid Hearing on ?Examining Emergent BioSolutions? Failure to Protect Public Health and Public Funds?,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112641,10,VC00
"Wednesday, May 19, 2021",Subcommittee on Energy (Committee on Energy and Commerce),The Fiscal Year 2022 DOE Budget,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112638,10,IF03
"Wednesday, May 19, 2021","Subcommittee on Energy (Committee on Science, Space, and Technology)",Accelerating Discovery: the Future of Scientific Computing at the Department of Energy,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112675,11,SY20
"Wednesday, May 19, 2021",Committee on Armed Services,"Recommendations of the National Commission on Military, National, and Public Service",11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112680,11,AS00
"Wednesday, May 19, 2021",Subcommittee on Oversight and Investigations (Committee on Natural Resources),Misuse of Taxpayer Dollars and Corporate Welfare in the Oil and Gas Industry,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112651,13,II15
"Wednesday, May 19, 2021","Subcommittee on Commerce, Justice, Science, and Related Agencies (Committee on Appropriations)",Fiscal Year 2022 Budget Request for NASA,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112639,14,AP19
"Wednesday, May 19, 2021",Committee on House Administration,?Reforming the Capitol Police and Improving Accountability for the Capitol Police Board?,3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112640,15,HA00
"Thursday, May 20, 2021",Subcommittee on National Security (Committee on Oversight and Accountability),?Examining Next Steps for U.S. Engagement in Afghanistan?,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112662,9,GO06
"Thursday, May 20, 2021","Subcommittee on Military Construction, Veterans Affairs, and Related Agencies (Committee on Appropriations)",Member Day,9:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112634,9,AP18
"Thursday, May 20, 2021",Subcommittee on Defense (Committee on Appropriations),World Wide Threat and FY 2022 National Intelligence Program/Military Intelligence Program Posture with the Director of National Intelligence and Under Secretary of Defense for Intelligence & Security (CLOSED),9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112630,9,AP02
"Thursday, May 20, 2021",Select Committee on the Climate Crisis,Powering Up Clean Energy: Investments to Modernize and Expand the Electric Grid,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112657,9,CN00
"Thursday, May 20, 2021",Subcommittee Homeland Security (Committee on Appropriations),Member Day,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112656,10,AP15
"Thursday, May 20, 2021","Subcommittee on Crime, Terrorism, and Homeland Security (Committee on the Judiciary)",An Unending Crisis: Essential Steps to Reducing Gun Violence and Mass Shootings,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112672,10,JU08
"Thursday, May 20, 2021","Subcommittee on Cyber, Innovative Technologies, and Information Systems (Committee on Armed Services)","Reviewing Department of Defense Science and Technology Strategy, Policy, and Programs for Fiscal Year 2022: Fostering a Robust Ecosystem for Our Technological Edge",11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112649,11,AS35
"Thursday, May 20, 2021",Subcommittee on Technology Modernization (Committee on Veterans Affairs),Cybersecurity and Risk Management at VA: Addressing Ongoing Challenges and Moving Forward,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112658,12,VR11
"Thursday, May 20, 2021",Subcommittee on Indigenous Peoples of the United States (Committee on Natural Resources),"Legislative Hearing on H.R. 2930, H.R. 438, and RESPECT Act",12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112660,12,II24
"Monday, May 24, 2021",Subcommittee on Elections (Committee on House Administration),"Voting in America: The Potential for Voter ID Laws, Proof-of-Citizenship Laws, and Lack of Multi-Lingual Support To Interfere with Free and Fair Access to the Ballot",11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112670,11,HA08
"Monday, May 24, 2021",Subcommittee on Strategic Forces (Committee on Armed Services),FY22 Priorities for National Security Space Programs,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112677,11,AS29
"Monday, May 24, 2021","Subcommittee on Investor Protection, Entrepreneurship, and Capital Markets (Committee on Financial Services)","Going Public: SPACs, Direct Listings, Public Offerings, and the Need for Investor Protections",12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112698,12,BA16
"Monday, May 24, 2021",Subcommittee on Energy and Mineral Resources (Committee on Natural Resources),?Expanding Clean Energy on Public Lands,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112685,13,II06
"Monday, May 24, 2021","Subcommittee on Energy and Water Development, and Related Agencies (Committee on Appropriations)",FY 2022 Budget Request for the U.S. Army Corps of Engineers and Bureau of Reclamation,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112653,14,AP10
"Monday, May 24, 2021","Subcommittee on Military Construction, Veterans Affairs, and Related Agencies (Committee on Appropriations)",Army Quality of Life and Installations Update,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112683,14,AP18
"Tuesday, May 25, 2021","Subcommittee on Labor, Health and Human Services, Education, and Related Agencies (Committee on Appropriations)",FY 2022 Budget Request for the National Institutes of Health,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112678,10,AP07
"Tuesday, May 25, 2021",Subcommittee on Defense (Committee on Appropriations),Fiscal Year 2022 Defense Health and Medical Readiness,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112667,11,AP02
"Tuesday, May 25, 2021",Subcommittee on Environment and Climate Change (Committee on Energy and Commerce),?The CLEAN Future Act and Drinking Water: Legislation to Ensure Drinking Water is Safe and Clean?,11:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112686,11,IF18
"Tuesday, May 25, 2021","Subcommittee on Water, Oceans, and Wildlife (Committee on Natural Resources)",The Status of Drought Conditions Throughout the Western United States,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112681,13,II13
"Tuesday, May 25, 2021","Subcommittee on Investigations and Oversight (Committee on Science, Space, and Technology)",SolarWinds and Beyond: Improving the Cybersecurity of Software Supply Chains,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112699,14,SY21
"Tuesday, May 25, 2021",Committee on Oversight and Reform,"The Committee will consider the following:1.	H.R. 2662, the IG Independence and Empowerment Act;2.	H.R. 302, the Preventing a Patronage System Act; 3.	H.R. 2617, the Performance Enhancement Reform Act; 4.	H.R. 3327, the No CORRUPTION Act; 5.	H.R. 1297, the Air America Act;  6.	H.R. ____, the Gold Star Children Act; and7.	Postal naming measures.",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112706,14,GO00
"Tuesday, May 25, 2021","Subcommittee on Africa, Global Health, and Global Human Rights (Committee on Foreign Affairs)",The Impact of Sanctions in Africa,2:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112715,14,FA16
"Tuesday, May 25, 2021",Subcommittee on Military Personnel (Committee on Armed Services),Hearing: Keeping Our Service Members and Their Families Safe and Ready: The Military?s Prevention and Response to Domestic Violence,3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112716,15,AS02
"Wednesday, May 26, 2021",Committee on Veterans Affairs,Member Day,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112688,9,VR00
"Wednesday, May 26, 2021","Subcommittee on Labor, Health and Human Services, Education, and Related Agencies (Committee on Appropriations)",FY 2022 Budget Request for the Centers for Disease Control and Prevention,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112679,10,AP07
"Wednesday, May 26, 2021",Committee on Small Business,An Examination of the SBA?s Covid-19 Programs,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112687,10,SM00
"Wednesday, May 26, 2021",Subcommittee Homeland Security (Committee on Appropriations),Department of Homeland Security Resource Management and Operational Priorities,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112695,10,AP15
"Monday, June 7, 2021","Subcommittee on State, Foreign Operations, and Related Programs (Committee on Appropriations)",Department of State and Related Programs FY22 Budget Request,2:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112707,14,AP04
"Wednesday, May 26, 2021",Subcommittee on Oversight and Investigations (Committee on Energy and Commerce),A Shot at Normalcy: Building COVID-19 Vaccine Confidence,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112684,11,IF02
"Wednesday, May 26, 2021",Committee on Natural Resources,"Markup of: HR 164, HR 438, HR 1146, HR 1619, HR 1733, HR 1734, HR 2415, and HR 2641.",11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112705,11,II00
"Wednesday, May 26, 2021","Subcommittee on Nutrition, Oversight, and Department Operations (Committee on Agriculture)",?The Future of SNAP: Moving Past the Pandemic?,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112690,12,AG03
"Wednesday, May 26, 2021",Subcommittee on Oversight and Investigations (Committee on Financial Services),Consumer Credit Reporting: Assessing Accuracy and Compliance,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112712,12,BA09
"Wednesday, May 26, 2021",Committee on Education and Labor,"H.R. 3110, Providing Urgent Maternal Protections for Nursing Mothers Act; H.R. 2062, Protecting Older Workers Against Discrimination Act",12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112714,12,ED00
"Wednesday, May 26, 2021",Subcommittee on Defense (Committee on Appropriations),Defense Environmental Restoration,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112668,13,AP02
"Wednesday, May 26, 2021",Subcommittee on Economic Opportunity (Committee on Veterans Affairs),Veteran Employment Amid the COVID-19 Pandemic,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112691,13,VR10
"Wednesday, May 26, 2021",Subcommittee on Financial Services and General Government (Committee on Appropriations),Securities and Exchange Commission Oversight Hearing,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112692,14,AP23
"Wednesday, May 26, 2021",Subcommittee on Civil Rights and Civil Liberties (Committee on Oversight and Accountability),?Confronting Violent White Supremacy (Part V):  Examining the Rise of Militia Extremism?,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112697,14,GO02
"Wednesday, June 9, 2021",Committee on Appropriations,Member Day,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112701,10,AP00
"Thursday, May 27, 2021","Subcommittee on the Constitution, Civil Rights, and Civil Liberties (Committee on the Judiciary)",Oversight of the Voting Rights Act: A Continuing Record of Discrimination,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112700,10,JU10
"Thursday, May 27, 2021","Subcommittee on the Constitution, Civil Rights, and Civil Liberties (Committee on the Judiciary)",Oversight of the Voting Rights Act: A Continuing Record of Discrimination,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112700,10,JU10
"Thursday, May 27, 2021",Subcommittee on Worker and Family Support (Committee on Ways and Means),Legislative Hearing on Universal Paid Leave and Guaranteed Access to Child Care,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112719,10,WM03
"Thursday, May 27, 2021",Subcommittee on Consumer Protection and Commerce (Committee on Energy and Commerce),"H.R. 2668, the ?Consumer Protection and Recovery Act?",11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112717,11,IF17
"Thursday, May 27, 2021",Subcommittee on Financial Services and General Government (Committee on Appropriations),Department of the Treasury Oversight Hearing,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112693,11,AP23
"Thursday, May 27, 2021",Select Committee on the Modernization of Congress,Making the House More Accessible to the Disability Community,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112710,11,MH00
"Thursday, May 27, 2021","Subcommittee on State, Foreign Operations, and Related Programs (Committee on Appropriations)",United States Agency for International Development (USAID) FY22 Budget Request,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112709,11,AP04
"Thursday, May 27, 2021",Committee on Financial Services,"Holding Megabanks Accountable: An Update on Banking Practices, Programs, and Policies",12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112718,12,BA00
"Thursday, May 27, 2021",Subcommittee on Higher Education and Workforce Investment (Committee on Education and the Workforce),Workforce Innovation and Opportunity Act Reauthorization: Creating Employment Pathways for Dislocated Workers,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112704,12,ED13
"Thursday, May 27, 2021","Subcommittee on National Parks, Forests, and Public Lands (Committee on Natural Resources)","Legislative Hearing on H.R. 1664, H.R. 1931, H.R. 2278, and H.R. 2444.",1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112702,13,II10
"Thursday, May 27, 2021","Subcommittee on Europe, Energy, the Environment and Cyber (Committee on Foreign Affairs)",Understanding Authoritarianism and Kleptocracy in Russia,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112696,13,FA14
"Thursday, May 27, 2021",Subcommittee on Defense (Committee on Appropriations),Fiscal Year 2022 Department of Defense Budget,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112682,13,AP02
"Thursday, May 27, 2021","Committee on Science, Space, and Technology",Overview of the Science and Energy Research Enterprise of the U.S. Department of Energy,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112676,13,SY00
"Thursday, May 27, 2021","Subcommittee on Oversight, Investigations, and Regulations (Committee on Small Business)",A Review of the SBA?s Grant Programs,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112703,13,SM24
"Thursday, May 27, 2021","Subcommittee on Courts, Intellectual Property, and the Internet (Committee on the Judiciary)",The SHOP SAFE Act: Stemming the Rising Tide of Unsafe Counterfeit Products Online,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112713,14,JU03
"Thursday, May 27, 2021",Committee on Veterans Affairs,Investing in a Better VA: Examining the Role of Infrastructure in Veterans? Access to Care and Benefits,2:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112708,14,VR00
"Thursday, May 27, 2021",Subcommittee on Tactical Air and Land Forces (Committee on Armed Services),Army Tactical Wheeled Vehicle Program Update and Review of Electrification,3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112650,15,AS25
"Friday, May 28, 2021",Subcommittee on Financial Services and General Government (Committee on Appropriations),Small Business Administration Oversight Hearing,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112694,10,AP23
"Monday, June 7, 2021",Committee on Foreign Affairs,The State Departments Foreign Policy Strategy and FY22 Budget Request,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112755,10,FA00
"Monday, June 7, 2021",Committee on Oversight and Reform,?Sleeping Danger:  The Rock ?n Play and Failures in Infant Product Safety?,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112721,11,GO00
"Monday, June 7, 2021","Subcommittee on Environment (Committee on Science, Space, and Technology)",Defining a National ?Oceanshot?: Accelerating Ocean and Great Lakes Science and Technology,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112739,11,SY18
"Monday, June 7, 2021",Subcommittee on Tactical Air and Land Forces (Committee on Armed Services),Fiscal Year 2022 Army and Marine Corps Ground Systems Modernization Programs,3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112727,15,AS25
"Tuesday, June 8, 2021",Committee on Veterans Affairs,U.S. Department of Veterans Affairs Budget Request for Fiscal Year 2022,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112725,10,VR00
"Tuesday, June 8, 2021","Subcommittee on Courts, Intellectual Property, and the Internet (Committee on the Judiciary)",Civil Enforcement of Congressional Authorities,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112726,10,JU03
"Tuesday, June 8, 2021",Committee on Ways and Means,The Presidents Proposed Fiscal Year 2022 Budget with the Department of Health and Human Services Secretary Becerra,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112756,10,WM00
"Tuesday, June 8, 2021",Subcommittee on Seapower and Projection Forces (Committee on Armed Services),Air Force Projection Forces Aviation Programs and Capabilities Related to 2022 Presidents Budget Request,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112741,11,AS28
"Tuesday, June 8, 2021",Committee on Oversight and Reform,?The SACKLER Act and Other Policies to Promote Accountability for the Sackler Family?s Role in the Opioid Epidemic?,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112729,12,GO00
"Tuesday, June 8, 2021","Subcommittee on National Parks, Forests, and Public Lands (Committee on Natural Resources)",Legislative Hearing on four public land recreation bills.,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112732,12,II10
"Tuesday, June 8, 2021",Subcommittee on Consumer Protection and Commerce (Committee on Energy and Commerce),?The Fiscal Year 2022 Department of Commerce Budget?,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112730,14,IF17
"Tuesday, June 8, 2021","Subcommittee on Emergency Preparedness, Response, and Recovery (Committee on Homeland Security)",Examining Climate Change: A Threat to the Homeland.,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112733,14,HM12
"Tuesday, June 8, 2021","Subcommittee on Water, Oceans, and Wildlife (Committee on Natural Resources)","DDT Dumping Off the Southern California Coast: Ecological Impacts, Scientific Needs, and Next Steps",3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112728,15,II13
"Wednesday, June 9, 2021",Committee on Transportation and Infrastructure,"H.R. 1915, the Water Quality Protection and Job Creation Act of 2021; and H.R. 3684, the Investing in a New Vision for the Environment and Surface Transportation in America Act or the INVEST in America Act.",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112745,10,PW00
"Wednesday, June 9, 2021","Subcommittee on Research and Technology (Committee on Science, Space, and Technology)",Building Regional Innovation Economies,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112753,10,SY15
"Wednesday, June 9, 2021",Committee on the Budget,The President?s Fiscal Year 2022 Budget (Hybrid),11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112736,11,BU00
"Wednesday, June 9, 2021","Subcommittee on Asia, the Pacific, Central Asia and Nonproliferation (Committee on Foreign Affairs)",Democratic Values in the Indo-Pacific in an Era of Strategic Competition,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112749,11,FA05
"Wednesday, June 9, 2021",Subcommittee on Oversight and Investigations (Committee on Energy and Commerce),A Humane Response: Prioritizing the Well-Being of Unaccompanied Children,11:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112731,11,IF02
"Wednesday, June 9, 2021",Committee on Homeland Security,Cyber Threats in the Pipeline: Using Lessons from the Colonial Ransomware Attack to Defend Critical Infrastructure,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112689,12,HM00
"Wednesday, June 9, 2021",Committee on Education and Labor,Examining the Policies and Priorities of the U.S. Department of Labor,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112735,12,ED00
"Wednesday, June 9, 2021",Committee on Financial Services,Universal Vouchers: Ending Homelessness and Expanding Economic Opportunity in America,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=112746,12,BA00
